Model Type,Explanation,Model Invariance,Explanation Equivariance
Augmented-CNN,Gradient Shap,0.9474709033966064,0.42348337173461914
Augmented-CNN,Gradient Shap,0.9946279525756836,0.5673742890357971
Augmented-CNN,Gradient Shap,0.9899663925170898,0.4774320125579834
Augmented-CNN,Gradient Shap,0.9921625256538391,0.48958542943000793
Augmented-CNN,Gradient Shap,0.972389817237854,0.425171822309494
Augmented-CNN,Gradient Shap,0.9854686260223389,0.4181522727012634
Augmented-CNN,Gradient Shap,0.9916131496429443,0.4851640462875366
Augmented-CNN,Gradient Shap,0.9936896562576294,0.5534428954124451
Augmented-CNN,Gradient Shap,0.9547542929649353,0.25879332423210144
Augmented-CNN,Gradient Shap,0.9662371873855591,0.345776230096817
Augmented-CNN,Gradient Shap,0.0760466456413269,0.3708048462867737
Augmented-CNN,Gradient Shap,0.9914118051528931,0.4310040771961212
Augmented-CNN,Gradient Shap,0.5661011934280396,0.2842254936695099
Augmented-CNN,Gradient Shap,0.9904046058654785,0.3953776955604553
Augmented-CNN,Gradient Shap,0.9839347004890442,0.44858813285827637
Augmented-CNN,Gradient Shap,0.7306358814239502,0.8398752212524414
Augmented-CNN,Gradient Shap,0.9868332743644714,0.4402819573879242
Augmented-CNN,Gradient Shap,0.9683745503425598,0.7216618061065674
Augmented-CNN,Gradient Shap,-0.43616461753845215,0.30219393968582153
Augmented-CNN,Gradient Shap,0.9938147068023682,0.5129286050796509
Augmented-CNN,Gradient Shap,0.3932339549064636,0.46764442324638367
Augmented-CNN,Gradient Shap,0.9722352623939514,0.27863818407058716
Augmented-CNN,Gradient Shap,0.9866580963134766,0.44813838601112366
Augmented-CNN,Gradient Shap,0.9746677279472351,0.2420300543308258
Augmented-CNN,Gradient Shap,0.8164814114570618,0.35319915413856506
Augmented-CNN,Gradient Shap,0.9912765622138977,0.3499547243118286
Augmented-CNN,Gradient Shap,0.11085914820432663,0.37144935131073
Augmented-CNN,Gradient Shap,0.9881731867790222,0.3005463182926178
Augmented-CNN,Gradient Shap,0.892362654209137,0.39781123399734497
Augmented-CNN,Gradient Shap,0.9828121662139893,0.24596548080444336
Augmented-CNN,Gradient Shap,0.9907709360122681,0.38541555404663086
Augmented-CNN,Gradient Shap,0.9937854409217834,0.2837178409099579
Augmented-CNN,Gradient Shap,0.9915304183959961,0.42309579253196716
Augmented-CNN,Gradient Shap,0.9927822947502136,0.42109736800193787
Augmented-CNN,Gradient Shap,0.9025422930717468,0.4560524821281433
Augmented-CNN,Gradient Shap,0.9827622175216675,0.2352205216884613
Augmented-CNN,Gradient Shap,0.9877610802650452,0.5391424298286438
Augmented-CNN,Gradient Shap,0.9939031004905701,0.5729772448539734
Augmented-CNN,Gradient Shap,0.9833862781524658,0.44228100776672363
Augmented-CNN,Gradient Shap,0.9700523018836975,0.36655324697494507
Augmented-CNN,Gradient Shap,0.991000235080719,0.3920518159866333
Augmented-CNN,Gradient Shap,0.9710202813148499,0.5718294382095337
Augmented-CNN,Gradient Shap,0.9909278154373169,0.32841622829437256
Augmented-CNN,Gradient Shap,0.9782110452651978,0.4194695055484772
Augmented-CNN,Gradient Shap,0.9933497905731201,0.33115169405937195
Augmented-CNN,Gradient Shap,0.984809398651123,0.46500951051712036
Augmented-CNN,Gradient Shap,0.9561904072761536,0.3567993640899658
Augmented-CNN,Gradient Shap,0.7796163558959961,0.6741169095039368
Augmented-CNN,Gradient Shap,0.9906390309333801,0.2525661587715149
Augmented-CNN,Gradient Shap,0.9778488278388977,0.22013218700885773
Augmented-CNN,Gradient Shap,0.9905660152435303,0.5083135366439819
Augmented-CNN,Gradient Shap,0.9524883031845093,0.5220281481742859
Augmented-CNN,Gradient Shap,0.9940678477287292,0.44811832904815674
Augmented-CNN,Gradient Shap,0.989276647567749,0.475719153881073
Augmented-CNN,Gradient Shap,0.9317814707756042,0.4749925434589386
Augmented-CNN,Gradient Shap,0.9451044797897339,0.4899296462535858
Augmented-CNN,Gradient Shap,0.6191430687904358,0.2611357867717743
Augmented-CNN,Gradient Shap,0.9878250360488892,0.46420300006866455
Augmented-CNN,Gradient Shap,0.9615333080291748,0.17831413447856903
Augmented-CNN,Gradient Shap,0.052824825048446655,0.4436933994293213
Augmented-CNN,Gradient Shap,0.9872810244560242,0.5463200211524963
Augmented-CNN,Gradient Shap,0.9932303428649902,0.4469435214996338
Augmented-CNN,Gradient Shap,0.994713544845581,0.32993829250335693
Augmented-CNN,Gradient Shap,0.9805768728256226,0.5087499022483826
Augmented-CNN,Gradient Shap,0.8893952369689941,0.3393827974796295
Augmented-CNN,Gradient Shap,0.9883699417114258,0.3708548843860626
Augmented-CNN,Gradient Shap,0.8771766424179077,0.2927587032318115
Augmented-CNN,Gradient Shap,0.9954922795295715,0.4048703908920288
Augmented-CNN,Gradient Shap,0.9887199401855469,0.3334505558013916
Augmented-CNN,Gradient Shap,0.5641000270843506,0.5955730676651001
Augmented-CNN,Gradient Shap,0.9933372139930725,0.35751187801361084
Augmented-CNN,Gradient Shap,0.9621413350105286,0.31037652492523193
Augmented-CNN,Gradient Shap,0.9777805805206299,0.44421815872192383
Augmented-CNN,Gradient Shap,0.9642458558082581,0.3027603328227997
Augmented-CNN,Gradient Shap,0.9819008111953735,0.2966165244579315
Augmented-CNN,Gradient Shap,0.9800926446914673,0.38143211603164673
Augmented-CNN,Gradient Shap,0.6921751499176025,0.8288131952285767
Augmented-CNN,Gradient Shap,0.9930251836776733,0.41002658009529114
Augmented-CNN,Gradient Shap,0.9816911816596985,0.45211803913116455
Augmented-CNN,Gradient Shap,0.9806061387062073,0.3710520267486572
Augmented-CNN,Gradient Shap,0.6966672539710999,0.3174494802951813
Augmented-CNN,Gradient Shap,0.9884703755378723,0.4471685588359833
Augmented-CNN,Gradient Shap,0.9569841623306274,0.22317764163017273
Augmented-CNN,Gradient Shap,0.9769391417503357,0.4793296158313751
Augmented-CNN,Gradient Shap,0.99675053358078,0.39941608905792236
Augmented-CNN,Gradient Shap,0.9597235918045044,0.3275819718837738
Augmented-CNN,Gradient Shap,0.6708337068557739,0.526168167591095
Augmented-CNN,Gradient Shap,0.9928022027015686,0.3556109666824341
Augmented-CNN,Gradient Shap,0.9890961050987244,0.15600484609603882
Augmented-CNN,Gradient Shap,0.9920715689659119,0.293681800365448
Augmented-CNN,Gradient Shap,0.5923824906349182,0.3027377724647522
Augmented-CNN,Gradient Shap,0.9700611233711243,0.2873293161392212
Augmented-CNN,Gradient Shap,0.9900274276733398,0.4941313564777374
Augmented-CNN,Gradient Shap,0.9832620024681091,0.5018223524093628
Augmented-CNN,Gradient Shap,0.8917428255081177,0.5650203227996826
Augmented-CNN,Gradient Shap,0.8931547999382019,0.40584421157836914
Augmented-CNN,Gradient Shap,0.9031313061714172,0.15492813289165497
Augmented-CNN,Gradient Shap,0.9697050452232361,0.5066168308258057
Augmented-CNN,Gradient Shap,0.9838122725486755,0.7027065753936768
Augmented-CNN,Gradient Shap,0.9885159134864807,0.3115919232368469
Augmented-CNN,Gradient Shap,0.9305225014686584,0.44124260544776917
Augmented-CNN,Gradient Shap,0.9756629467010498,0.4269166886806488
Augmented-CNN,Gradient Shap,0.9746046662330627,0.44305485486984253
Augmented-CNN,Gradient Shap,0.9650881290435791,0.41131848096847534
Augmented-CNN,Gradient Shap,0.975867509841919,0.3662848174571991
Augmented-CNN,Gradient Shap,0.9872978329658508,0.289572536945343
Augmented-CNN,Gradient Shap,0.9903081655502319,0.49239248037338257
Augmented-CNN,Gradient Shap,0.9475190043449402,0.27373412251472473
Augmented-CNN,Gradient Shap,0.9892721176147461,0.28819531202316284
Augmented-CNN,Gradient Shap,0.9674539566040039,0.350289523601532
Augmented-CNN,Gradient Shap,0.9867273569107056,0.4082790017127991
Augmented-CNN,Gradient Shap,0.9608189463615417,0.5352924466133118
Augmented-CNN,Gradient Shap,0.8830311894416809,0.4624462127685547
Augmented-CNN,Gradient Shap,0.9841386079788208,0.36961111426353455
Augmented-CNN,Gradient Shap,0.9802941083908081,0.5582847595214844
Augmented-CNN,Gradient Shap,0.9770010709762573,0.2074856013059616
Augmented-CNN,Gradient Shap,0.9358965754508972,0.15244363248348236
Augmented-CNN,Gradient Shap,0.9856377840042114,0.4013713598251343
Augmented-CNN,Gradient Shap,0.9892833232879639,0.579895555973053
Augmented-CNN,Gradient Shap,0.9913038015365601,0.35534268617630005
Augmented-CNN,Gradient Shap,0.9864088296890259,0.24646718800067902
Augmented-CNN,Gradient Shap,0.9378783702850342,0.4139450788497925
Augmented-CNN,Gradient Shap,0.9599245190620422,0.4284527599811554
Augmented-CNN,Gradient Shap,0.9850025773048401,0.39871594309806824
Augmented-CNN,Gradient Shap,0.9910603761672974,0.46106091141700745
Augmented-CNN,Gradient Shap,0.9551694393157959,0.14741472899913788
Augmented-CNN,Gradient Shap,0.42233219742774963,0.5161435604095459
Augmented-CNN,Gradient Shap,0.9808638691902161,0.41577577590942383
Augmented-CNN,Gradient Shap,0.3127928078174591,0.30157315731048584
Augmented-CNN,Gradient Shap,0.9735788702964783,0.6139488816261292
Augmented-CNN,Gradient Shap,0.36407503485679626,0.5101920366287231
Augmented-CNN,Gradient Shap,0.9384759068489075,0.3567444980144501
Augmented-CNN,Gradient Shap,0.9164665937423706,0.32299181818962097
Augmented-CNN,Gradient Shap,0.9907686710357666,0.44355660676956177
Augmented-CNN,Gradient Shap,0.9423457384109497,0.26830294728279114
Augmented-CNN,Gradient Shap,0.9875084161758423,0.4684385061264038
Augmented-CNN,Gradient Shap,0.9439424872398376,0.38567787408828735
Augmented-CNN,Gradient Shap,0.9866423606872559,0.27516961097717285
Augmented-CNN,Gradient Shap,0.9929867386817932,0.5045123100280762
Augmented-CNN,Gradient Shap,0.9686181545257568,0.2308146208524704
Augmented-CNN,Gradient Shap,0.9761884808540344,0.44823479652404785
Augmented-CNN,Gradient Shap,0.2903948426246643,0.2176433652639389
Augmented-CNN,Gradient Shap,0.8006057143211365,0.32860472798347473
Augmented-CNN,Gradient Shap,0.9566314816474915,0.4857562482357025
Augmented-CNN,Gradient Shap,0.9579760432243347,0.3808421194553375
Augmented-CNN,Gradient Shap,0.9952487945556641,0.4044159948825836
Augmented-CNN,Gradient Shap,0.9913633465766907,0.3124885559082031
Augmented-CNN,Gradient Shap,0.9002614617347717,0.35990554094314575
Augmented-CNN,Gradient Shap,0.9928089380264282,0.47527116537094116
Augmented-CNN,Gradient Shap,0.9343924522399902,0.27236199378967285
Augmented-CNN,Gradient Shap,0.9847365617752075,0.3827161192893982
Augmented-CNN,Gradient Shap,0.9882197380065918,0.5367112755775452
Augmented-CNN,Gradient Shap,0.942385733127594,0.3130476772785187
Augmented-CNN,Gradient Shap,0.9716730713844299,0.21947385370731354
Augmented-CNN,Gradient Shap,0.9934656620025635,0.5314058661460876
Augmented-CNN,Gradient Shap,0.9819332957267761,0.35753321647644043
Augmented-CNN,Gradient Shap,0.9930266737937927,0.4524010717868805
Augmented-CNN,Gradient Shap,0.9933257699012756,0.41563525795936584
Augmented-CNN,Gradient Shap,0.9467064142227173,0.2764151394367218
Augmented-CNN,Gradient Shap,0.9818692803382874,0.49411460757255554
Augmented-CNN,Gradient Shap,0.9817195534706116,0.3936460316181183
Augmented-CNN,Gradient Shap,0.9857248663902283,0.3857570290565491
Augmented-CNN,Gradient Shap,0.9619784355163574,0.5298075675964355
Augmented-CNN,Gradient Shap,0.9688872694969177,0.20432668924331665
Augmented-CNN,Gradient Shap,0.9588218927383423,0.2887853682041168
Augmented-CNN,Gradient Shap,0.9663422703742981,0.38056284189224243
Augmented-CNN,Gradient Shap,0.9696452617645264,0.39644038677215576
Augmented-CNN,Gradient Shap,0.9358012080192566,0.3867478668689728
Augmented-CNN,Gradient Shap,0.9588435292243958,0.21191279590129852
Augmented-CNN,Gradient Shap,0.9838865399360657,0.4248793423175812
Augmented-CNN,Gradient Shap,0.9897323250770569,0.5756750106811523
Augmented-CNN,Feature Permutation,0.9793479442596436,0.4439852833747864
Augmented-CNN,Feature Permutation,0.9517538547515869,0.3076001703739166
Augmented-CNN,Feature Permutation,0.9858888983726501,0.3352487087249756
Augmented-CNN,Feature Permutation,0.9744795560836792,0.2639281749725342
Augmented-CNN,Feature Permutation,0.8607166409492493,0.5349966883659363
Augmented-CNN,Feature Permutation,0.9913716316223145,0.3710349500179291
Augmented-CNN,Feature Permutation,0.970134973526001,0.3374636173248291
Augmented-CNN,Feature Permutation,0.8272194862365723,-0.10353311896324158
Augmented-CNN,Feature Permutation,0.8189407587051392,0.3392621576786041
Augmented-CNN,Feature Permutation,0.9644224643707275,0.5727172493934631
Augmented-CNN,Feature Permutation,0.9767416715621948,0.33662474155426025
Augmented-CNN,Feature Permutation,0.9783328175544739,0.33973929286003113
Augmented-CNN,Feature Permutation,0.9781416058540344,0.3229132294654846
Augmented-CNN,Feature Permutation,0.957922637462616,0.23387885093688965
Augmented-CNN,Feature Permutation,0.9934258460998535,0.2776651084423065
Augmented-CNN,Feature Permutation,0.9928334355354309,0.11002902686595917
Augmented-CNN,Feature Permutation,0.9814519882202148,0.23239938914775848
Augmented-CNN,Feature Permutation,0.9928184151649475,0.3980116546154022
Augmented-CNN,Feature Permutation,0.9835622310638428,0.29301339387893677
Augmented-CNN,Feature Permutation,0.9683130383491516,0.3005175292491913
Augmented-CNN,Feature Permutation,0.9543949961662292,0.31959155201911926
Augmented-CNN,Feature Permutation,0.6528769135475159,0.11432341486215591
Augmented-CNN,Feature Permutation,0.9599547982215881,0.34884941577911377
Augmented-CNN,Feature Permutation,0.9002283215522766,0.23164592683315277
Augmented-CNN,Feature Permutation,0.9813387989997864,0.05373447760939598
Augmented-CNN,Feature Permutation,0.9700630903244019,0.21244312822818756
Augmented-CNN,Feature Permutation,0.9751458168029785,0.4439595937728882
Augmented-CNN,Feature Permutation,0.9884270429611206,0.35364478826522827
Augmented-CNN,Feature Permutation,0.9940155148506165,0.20903021097183228
Augmented-CNN,Feature Permutation,0.9761695265769958,0.2996537685394287
Augmented-CNN,Feature Permutation,0.9963241219520569,0.37408360838890076
Augmented-CNN,Feature Permutation,0.9824493527412415,0.20064479112625122
Augmented-CNN,Feature Permutation,0.9550096392631531,0.12127311527729034
Augmented-CNN,Feature Permutation,0.9917449951171875,0.2688864767551422
Augmented-CNN,Feature Permutation,0.8134644031524658,0.21187447011470795
Augmented-CNN,Feature Permutation,0.647325336933136,0.18515002727508545
Augmented-CNN,Feature Permutation,0.9920606017112732,0.3482911288738251
Augmented-CNN,Feature Permutation,0.8547875881195068,-0.04460392892360687
Augmented-CNN,Feature Permutation,0.9911050796508789,0.4633025825023651
Augmented-CNN,Feature Permutation,0.9649055004119873,0.55521160364151
Augmented-CNN,Feature Permutation,0.9625527858734131,0.554286539554596
Augmented-CNN,Feature Permutation,0.1586999148130417,0.310988187789917
Augmented-CNN,Feature Permutation,0.9890859127044678,0.4050092101097107
Augmented-CNN,Feature Permutation,0.9219552874565125,0.11893197894096375
Augmented-CNN,Feature Permutation,0.9803952574729919,0.28161731362342834
Augmented-CNN,Feature Permutation,0.9938108921051025,0.22846004366874695
Augmented-CNN,Feature Permutation,0.97541743516922,0.39032039046287537
Augmented-CNN,Feature Permutation,0.9708563685417175,0.15975765883922577
Augmented-CNN,Feature Permutation,0.9894495606422424,0.05115669220685959
Augmented-CNN,Feature Permutation,0.9464266896247864,-0.04495248943567276
Augmented-CNN,Feature Permutation,0.9916914701461792,0.26933202147483826
Augmented-CNN,Feature Permutation,0.9880856871604919,0.3872338831424713
Augmented-CNN,Feature Permutation,0.951012134552002,0.37602752447128296
Augmented-CNN,Feature Permutation,0.989606499671936,0.33145418763160706
Augmented-CNN,Feature Permutation,0.9940530061721802,0.3725077509880066
Augmented-CNN,Feature Permutation,0.9666255116462708,0.5436804294586182
Augmented-CNN,Feature Permutation,0.972100555896759,0.40052345395088196
Augmented-CNN,Feature Permutation,0.8301693797111511,0.1115431860089302
Augmented-CNN,Feature Permutation,0.9908975958824158,0.3454321026802063
Augmented-CNN,Feature Permutation,0.9939597845077515,0.29481953382492065
Augmented-CNN,Feature Permutation,0.9823280572891235,0.26849356293678284
Augmented-CNN,Feature Permutation,0.8749338388442993,0.2811200022697449
Augmented-CNN,Feature Permutation,0.9872717261314392,0.3061099350452423
Augmented-CNN,Feature Permutation,0.730827808380127,0.3830905556678772
Augmented-CNN,Feature Permutation,0.9879285097122192,0.1861160844564438
Augmented-CNN,Feature Permutation,0.9873111248016357,0.5325161814689636
Augmented-CNN,Feature Permutation,0.9421440362930298,0.2324800193309784
Augmented-CNN,Feature Permutation,0.9924332499504089,0.21800097823143005
Augmented-CNN,Feature Permutation,0.9809412956237793,0.17345520853996277
Augmented-CNN,Feature Permutation,0.9438826441764832,0.381843239068985
Augmented-CNN,Feature Permutation,0.9867215752601624,0.3107409179210663
Augmented-CNN,Feature Permutation,0.9397499561309814,0.15637335181236267
Augmented-CNN,Feature Permutation,0.9920733571052551,0.34628140926361084
Augmented-CNN,Feature Permutation,0.986396849155426,0.03295297548174858
Augmented-CNN,Feature Permutation,0.9469588398933411,0.33249035477638245
Augmented-CNN,Feature Permutation,0.9696348309516907,0.40310272574424744
Augmented-CNN,Feature Permutation,0.8203208446502686,0.30679717659950256
Augmented-CNN,Feature Permutation,0.9918520450592041,0.2995358109474182
Augmented-CNN,Feature Permutation,0.9412257671356201,0.3081009089946747
Augmented-CNN,Feature Permutation,0.9687882661819458,0.25701725482940674
Augmented-CNN,Feature Permutation,0.9934096932411194,0.26104220747947693
Augmented-CNN,Feature Permutation,0.9665707945823669,-0.06395989656448364
Augmented-CNN,Feature Permutation,0.8939306139945984,0.40210404992103577
Augmented-CNN,Feature Permutation,0.9956835508346558,0.3603667914867401
Augmented-CNN,Feature Permutation,0.9069221019744873,0.06240297108888626
Augmented-CNN,Feature Permutation,0.9935608506202698,0.21951574087142944
Augmented-CNN,Feature Permutation,0.9963943362236023,0.12345841526985168
Augmented-CNN,Feature Permutation,0.9918210506439209,0.3534964621067047
Augmented-CNN,Feature Permutation,0.9952473640441895,0.36516258120536804
Augmented-CNN,Feature Permutation,0.9779154062271118,0.26748090982437134
Augmented-CNN,Feature Permutation,0.9967706799507141,0.16972161829471588
Augmented-CNN,Feature Permutation,0.9719874858856201,0.435067355632782
Augmented-CNN,Feature Permutation,0.990787923336029,0.28349053859710693
Augmented-CNN,Feature Permutation,0.6557946801185608,0.18517529964447021
Augmented-CNN,Feature Permutation,0.9639519453048706,0.2961947023868561
Augmented-CNN,Feature Permutation,0.9711203575134277,0.352003812789917
Augmented-CNN,Feature Permutation,0.8152843713760376,0.3558632731437683
Augmented-CNN,Feature Permutation,0.9729028940200806,0.2684189975261688
Augmented-CNN,Feature Permutation,0.9913923144340515,0.4312324821949005
Augmented-CNN,Feature Permutation,0.9206461906433105,0.06193875893950462
